Date,JPM,WFC
2023-03-24,116.34185791015624,33.54678726196289
2023-03-27,119.67628479003906,34.69495391845703
2023-03-28,120.03954315185548,34.426429748535156
2023-03-29,120.28170776367188,35.157920837402344
2023-03-30,119.91844177246094,34.61161804199219
2023-03-31,121.37144470214844,34.61161804199219
2023-04-03,121.2317352294922,34.92643737792969
2023-04-04,119.61107635498048,34.083839416503906
2023-04-05,119.78943634033205,34.15791320800781
2023-04-06,119.65802001953124,35.09311294555664
2023-04-10,120.0522918701172,35.76904296875
2023-04-11,120.6436767578125,36.45423889160156
2023-04-12,120.62489318847656,36.28756332397461
2023-04-13,121.0848617553711,36.722755432128906
2023-04-14,130.2279510498047,36.70424270629883
2023-04-17,131.26055908203125,38.24129867553711
2023-04-18,132.7342987060547,38.769081115722656
2023-04-19,132.56533813476562,39.1116828918457
2023-04-20,132.18048095703125,38.58389663696289
2023-04-21,131.92703247070312,38.18574523925781
2023-04-24,132.10537719726562,38.38019943237305
2023-04-25,129.23291015625,37.546844482421875
2023-04-26,126.94244384765624,36.53757095336914
2023-04-27,128.65089416503906,36.722755432128906
2023-04-28,129.7679901123047,36.80608367919922
2023-05-01,132.5465850830078,37.39869689941406
2023-05-02,130.4062957763672,35.96348571777344
2023-05-03,127.64647674560548,35.787559509277344
2023-05-04,125.90049743652344,34.266475677490234
2023-05-05,128.35992431640625,35.404945373535156
2023-05-08,128.669677734375,35.815555572509766
2023-05-09,128.05015563964844,35.964866638183594
2023-05-10,128.11585998535156,35.722232818603516
2023-05-11,127.71219635009766,35.768898010253906
2023-05-12,125.88169860839844,34.98501968383789
2023-05-15,126.94244384765624,36.17949676513672
2023-05-16,126.08820343017578,35.824886322021484
2023-05-17,129.96511840820312,37.75657653808594
2023-05-18,130.9507598876953,37.52327346801758
2023-05-19,130.65036010742188,37.35530853271485
2023-05-22,129.5708465576172,38.24183654785156
2023-05-23,128.21910095214844,38.45646286010742
2023-05-24,127.0457000732422,38.13917922973633
2023-05-25,127.3554916381836,38.16716766357422
2023-05-26,128.5476531982422,38.475120544433594
2023-05-30,129.03578186035156,38.24183654785156
2023-05-31,127.39305877685548,37.15000534057617
2023-06-01,129.14842224121094,37.383304595947266
2023-06-02,131.861328125,38.48445892333984
2023-06-05,130.5658721923828,37.74724578857422
2023-06-06,130.8005828857422,38.50312423706055
